original_article,soccer_score,rugby_score,keep
hearts 2-1 livingston hearts wrapped up their scottish cup quarter-final tie against livingston with two goals in the first 10 minutes.  lee miller scored inside the opening 60 seconds  heading over colin meldrum and into the net from a jamie mcallister free kick. mcallister himself scored the second when he met saul mikoliunas  cross at the back post to put the game beyond the visitors. craig easton headed in a controversial goal after an hour but hearts held on. the opening goal came after gus bahoken had clumsily fouled miller 35 yards from goal. mcallister floated the free kick into the livi box and miller outjumped the static visiting defence to loop his header from 10 yards over meldrum. with just 10 minutes on the clock  the home side doubled their lead. mikoliunas sprinted down the right  crossed to the back post where mcallister raced in to head past meldrum. moments later miller came close to grabbing his second with a first-time drive from 16 yards  which skimmed the bar.  then mcallister picked up a pass from stephen simmons and drove an angled shot from 20 yards narrowly past meldrum s far post. the impressive mikoliunas twice went close before half time - a low drive was comfortably gathered by meldrum and then he curled a left-footed shot past the keeper s right-hand post. livi manager richard gough made three changes at the interval  bringing on defender goran stanic  midfielder gabor vincze  and striker ferenc horvath for bahoken  derek lilley and mark wilson. but  in the opening stages of the second period  little changed. however  the west lothian side gave themselves a lifeline with a controversial goal. eric deloumeaux sent jason dair away on the right and he tried to give the ball to mcpake  who looked to be in an offside position. the livi striker ignored the pass  however  and dair ran on to it and played easton in at the back post and he headed home from close range. the home side called for offside against mcpake but referee alan freeland ignored their claims and pointed to the centre-circle. livi went all out for the equaliser. in the 87th minute  burton o brien was hauled back at the edge of the box by neil macfarlane  but dair sent his shot just inches wide.  gordon  webster  miller  hartley  neilson  mcallister  simmons (macfarlane 64)  berra  burchill (wyness 82)  mikoliunas (cesnauskis 77)  wallace.  moilanen  kizys.  berra  webster.  miller 1  mcallister 10.  meldrum  mcnamee  bahoken (stanic 45)  deloumeaux  strong  dair  easton  mark wilson (vincze 45)  lilley (horvath 45)  o brien  mcpake.  mckenzie  hand.  : vincze  horvath.  easton 60.  9 796  a freeland,0.5319578051567078,0.0022567566484212875,True
reds sink 10-man magpies titus bramble s own goal put liverpool on the comeback trail as injury-hit newcastle were well beaten at anfield.  patrick kluivert s close-range finish put newcastle ahead after 31 minutes  but they were pegged back as bramble headed in steven gerrard s corner. neil mellor gave liverpool the lead before half-time from milan baros  pass before the czech added a third after rounding shay given on the hour. newcastle then had lee bowyer sent off for two bookable offences. liverpool brought back luis garcia after a hamstring injury  while newcastle were forced to draft in kluivert after craig bellamy was a late withdrawal with a back injury sustained in the warm-up. and garcia should have crowned his return with a goal inside the opening minute when he took a pass from baros but shot wildly over the top from eight yards. olivier bernard was only inches away from giving newcastle the lead after 20 minutes  when he fired just wide from a free-kick 25 yards out. but souness s side did go ahead 11 minutes later in highly controversial circumstances.  kluivert looked suspiciously offside when kieron dyer set bowyer free  but the dutchman was then perfectly placed to score from six yards. the lead lasted three minutes  with liverpool back on terms as bramble headed gerrard s corner into his own net under pressure from sami hyypia. and liverpool were ahead after 37 minutes when baros slid a perfect pass into mellor s path for the youngster to slip a slide-rule finish into given s bottom corner. garcia s finishing was wayward  and he was wasteful again in first-half injury time  shooting tamely at given after good work by xabi alonso. any hopes of a newcastle recovery looked to be snuffed out on the hour when a brilliant turn and pass by harry kewell set baros free and he rounded given to score. jermaine jenas then missed a glorious chance to throw newcastle a lifeline  shooting over from just eight yards out from shola ameobi s cross. then bowyer  who had already been booked for a foul on alonso  was deservedly shown the red card by referee graham poll for a wild challenge on liverpool substitute florent sinama-pongolle.  dudek  finnan  hyypia  carragher  riise  luis garcia (nunez 73)  gerrard  alonso  kewell (traore 85)  baros  mellor (sinama pongolle 75).  subs not used: hamann  harrison.  bramble 35 og  mellor 38  baros 61.  given  andrew o brien  elliott  bramble  bernard  bowyer  dyer (ambrose 80)  jenas  milner (n zogbia 72)  kluivert (robert 58)  ameobi.  subs not used: harper.  bowyer (77).  bowyer  elliott  bernard.  kluivert 32.  43 856.  g poll (hertfordshire).,0.6105684638023376,0.0019421008182689548,True
stam spices up man utd encounter ac milan defender jaap stam says manchester united  know they made a mistake  by selling him in 2001.  the sides meet at old trafford in the champions league game on wednesday and the 32-year-old s dutchman s presence is sure to add spice to the fixture.  united made a mistake in selling me   stam told uefa s champions magazine.  i was settled at manchester united  but they wanted to sell me. if a club want to sell you  there is nothing you can do. you can be sold like cattle.  sir alex ferguson surprised the football world - and stam - by selling the dutchman to lazio for £16.5m in august 2001. the decision came shortly after stam claimed in his autobiography that ferguson had tapped him up when he was at psv eindhoven. but ferguson insisted he sold the defender because the transfer fee was too good to refuse for a player past his prime. the affair still rankles with the dutchman.   i was settled at manchester united  i had even just ordered a new kitchen  but they wanted to sell me   he said.  in what other industry can a good employee be ushered out the door against their wishes   of course  you can refuse to go  but then the club have the power to put you on the bench. i don t agree that players control the game.  there have been opportunities to confront them in the newspapers  but i have turned them down. what s the point    wednesday s game at old trafford will provide an intriguing confrontation between united s young attackers wayne rooney and cristiano ronaldo and milan s veteran defence of stam  paolo maldini  cafu and alessandro costacurta. stam says rooney s teenage stardom is in stark contract to his own start in the game.  we can t all be wayne rooneys - at his age i was training to be an electrician and thought my chance of becoming a professional footballer had gone   he said.  starting late can be a good thing. some kids who start early get bored.  i had my youth - having fun  drinking beers  blowing up milk cannisters. it sounds strange but it s a tradition where i grew up in kampen - and i had done all the things i wanted to do.,0.8055039048194885,0.0008008981822058558,True
anelka  eyes man city departure  striker nicolas anelka reportedly wants to leave manchester city in search of champions league football.  anelka  25  is in talks over a contract extension beyond 2007 with city but is believed to fear his career will go stale if he stays at the club. the news of the world reports that anelka told a french magazine:  i either decide to win titles or to have an easy life.  i think i will always choose football  if a great club makes me an offer.  he added:  to win titles you need players who have the capability of doing so. if we stagnate between eighth and 15th place it s impossible to progress.  if i am going to score goals and not win  there is a risk it is going to create a feeling of being fed up.  anelka has earned a reputation for being a difficult character to handle after spells at arsenal  real madrid and paris st germain and he feels that is now coming back to haunt him.   i am in talks to sign an extension to my contract   he said.  i am well here but the sporting aspect also comes into account.  playing for eighth place is good but i miss the champions league.  i won it with real madrid in 2000 and i need to be playing in it - and i should be playing in it.  i m not in it because of things that have happened in the past and had nothing to do with football.  but i don t blame anyone. it s a bit my fault.,0.8337344527244568,0.0022968051489442587,True
rangers seal old firm win goals from gregory vignal and nacho novo gave rangers a scrappy victory at celtic park that moves them three points clear of the champions.  rangers had rarely threatened until celtic goalkeeper rab douglas let defender vignal s 25-yard drive slip through his grasp and into the net. opposite number ronald waterreus had been rangers  hero  saving superbly from craig bellamy and john hartson. striker novo secured victory  lobbing douglas with eight minutes remaining. it ended celtic s 11-game unbeaten run at home in old firm derbies and gave rangers manager alex mcleish his first victory at the home of his glasgow rivals. celtic had won their last six meetings on their home pitch  including twice already this season. they started confidently  with new signing bellamy  on loan from newcastle united  given his celtic debut up front with wales international colleague john hartson and chris sutton dropping into midfield. it took bellamy just four minutes to threaten  taking on marvin andrews before delivering a low drive that was held by waterreus at the second attempt. he had an even better chance after hartson dispossesed sotiris kyrgiakos and sent his strike partner clear with only the goalkeeper to beat. but waterreus did well to beat away bellamy s disappointing low drive from 16 yards. waterreus came to the rescue again when the ball fell to hartson just inside the box and the dutch goalkeeper made a brave block. it was an old firm return for barry ferguson as mcleish stuck by the side that thumped four goals past hibernian. but rangers found celtic harder to break down and douglas was not threatened until 10 minutes after the break. dado prso turned inside neil lennon only for the celtic goalkeeper to beat away his powerful 18-yard drive. a great defensive header by andrews prevented hartson pouncing from five yards out. hartson foxed vignal at the edge of the rangers box  but the striker s shot on the turn was again beaten away by waterreus. rangers were beginning to dominate the midfield and vignal  collecting a knock back from fernando ricksen  broke the deadlock  douglas somehow letting the frenchman s dipping drive slip through his grasp. novo pounced on a moments  hesitation in the celtic defence to latch on to a long ball from ricksen and lob the ball over the advancing douglas. ricksen appeared to be hit by a coin  but it could not prevent rangers  celebrations at the final whistle.  : douglas  mcnamara  balde  varga  laursen  petrov  lennon  sutton  thompson  bellamy  hartson.  subs: marshall  henchoz  juninho paulista  lambert  maloney  wallace  mcgeady.  : waterreus  hutton  kyrgiakos  andrews  ball  buffel  ferguson  ricksen  vignal  prso  novo.  subs: mcgregor  namouchi  burke  alex rae  malcolm  thompson  lovenkrands.  : m mccurry,0.646277904510498,0.0011307584354653955,True
bosvelt optimistic over new deal manchester city s paul bosvelt will find out  within a month  whether he is to be offered a new one-year deal.  the 34-year-old dutch midfielder is out of contract in the summer and  although his age may count against him  he feels he can play on for another season.  i told the club i would like to stay for one more year. they promised me an answer within the next month so i am waiting to see   he said.  the main concern is my age but i think i have proved i am fit enough. bosvelt joined city from feyenoord in 2003 and at first he struggled to adapt to life in england. but his professionalism and dedication impressed manager kevin keegan.  he realised the pace of the game was faster than anything he was used to but he drove himself back into the team. he is an unsung hero   said keegan.,0.5614072680473328,0.0005659280577674508,True
can smith work scottish wonders  the worst kept secret in scottish football was revealed on thursday when walter smith was named as the new national manager.  from the moment berti vogts  miserable tenure in charge of scotland ended  the former rangers and everton boss has been the overwhelming favourite for the post. but is smith the man for what must be one of the hardest jobs in football  the 56-year-old takes over at a time when the national side is in the doldrums. scotland have not reached a major finals since the world cup in 1998 and reaching germany 2006 looks near impossible  having picked up just two points from the opening three games in the qualifying race. and the fifa rankings see scotland listed at an all time low of 77th  below the likes of estonia  ghana  angola and thailand. scotland are not blessed with quality players with experience at the top level  so smith will have to get the best out of meagre resources. smith s track record make impressive reading and he is widely respected within the game. the man who was alex ferguson s assistant when scotland played at the 1986 world cup won seven league titles with rangers. and his appointment has been widely endorsed by many of the games  top names  including ferguson and graeme souness  who took him to ibrox as his assistant in 1986. characters like souness  ferguson and current ibrox manager alex mcleish all cite smith s experience and his expansive knowledge of the scottish game.  much was made of vogts  inability to express himself to the players and media. that will certainly not be the case with smith. the former dundee united and dumbarton full-back is from the managerial old school - straight talking and never slow to let players know when he expects better (often with the use of some colourful invective). but it should be remembered vogts came to scotland with an impressive curriculum vitae - a world cup winner as a player and a european championships winner as a manager. smith will inherit the same problems vogts had - a callow squad of players with no exceptional talents. and it remains to be seen if smith will experience the rash of call-offs that blighted so much of vogts  preparation work. a fresh start for the scottish national team was imperative and smith is widely regarded as a safe pair of hands. but will a safe pair of hands be enough when the adroit hands of a magician might be required...,0.6523793339729309,0.002152359811589122,True
benitez deflects blame from dudek liverpool manager rafael benitez has refused to point the finger of blame at goalkeeper jerzy dudek after portsmouth claimed a draw at anfield.  dudek fumbled a cross before lomana lualua headed home an injury-time equaliser  levelling after steven gerrard put liverpool ahead. benitez said:  it was difficult for jerzy. it was an unlucky moment.  he was expecting a cross from matthew taylor and it ended up like a shot  so i don t blame him for what happened.  benitez admitted it was a costly loss of two points by liverpool  who followed up their derby defeat against everton with a disappointing draw. he said:  we had many opportunities but didn t score and  in the end  a 1-0 lead was not enough.  if you don t have any chances you have to think of other things  but when you are creating so many chances as we are there is nothing you can say to the players. it was a pity.  we lost two points  but we have one more point in the table. now we have another difficult game against newcastle and we have to recover quickly from that.,0.6344544291496277,0.0004590093158185482,True
sa return to mauritius top seeds south africa return to the scene of one of their most embarrassing failures when they face the seychelles in the cosafa cup next month.  last year bafana bafana were humbled in the first by minnows mauritius who beat them 2-0 in curepipe. coach stuart baxter and his squad will return to curepipe face the seychelles in their first game of the new-look regional competition. the format of the event has been changed this year after the entry of the seychelles  who have taken the number of participants to 13. the teams are now divided into three group of four and play knock-out matches on successive days to determine the group champions. mauritius host the first group  and their opponents are madagascar  the seychelles and south africa. bafana bafana play the seychelles before mauritius take on madagascar in a double-header on 26 february. the two winners return to the new george v stadium the next day and the victor of the group decider advances to august s final mini-tournament. the second group will be hosted in namibia in april. it comprises zimbabwe  botswana  mozambique and the hosts. in june  former champions zambia will host lesotho  malawi and swaziland in the third group in lusaka. the three group winners will then join title holders angola for the last of the mini-tournaments in august  where the winners will be crowned.  seychelles v south africa  mauritius v madagascar  winners meet in final match  mozambique v zimbabwe  namibia v botswana  winners meet in final match  lesotho v malawi  zambia v swaziland  winners meet in final match,0.5537201166152954,0.12583085894584656,True
rush future at chester uncertain ian rush s future as chester manager is uncertain after he and assistant mark aizlewood refused a severance package.  chester have won only two of their last 10 league games but chairman steve vaughan claims he cannot afford to sack the 43-year-old liverpool legend. vaughan said:  i offered a financial settlement so they could resign with dignity but an obvious action is to dismiss them.  i haven t because of the finances  so technically they re still employees.  vaughan claimed that aizlewood had  verbally agreed  to the offer. but the chester chairman added:  after they discussed the offer with their solicitor  who also acts as their agent  they decided to withdraw the verbal agreement  which was disappointing.  rush was appointed at the end of august following the departure of former liverpool team-mate mark wright  who guided chester to the conference title last season. chester were bottom of league two when rush took over but the former liverpool striker enjoyed an impressive start to managerial life  taking the club into the third round of the fa cup and winning the manager-of-the-month award for october. chester s downturn in form culminated in a 5-0 defeat at shrewsbury that leaves them hovering just above the league two relegation zone.,0.6772618293762207,0.0011261458275839686,True
parry relishes anfield challenge bbc sport reflects on the future for liverpool after our exclusive interview with chief executive rick parry.  chief executive parry is the man at the helm as liverpool reach the most crucial point in their recent history. parry has to deliver a new 60 000-seat stadium in stanley park by 2007 amid claims of costs spiralling above £120m. he is also searching for an investment package of a size and stature that will restore liverpool to their place at european football s top table. but it is a challenge that appears to sit easily with parry  who has forged a reputation as one of football s most respected administrators since his days at the fledgling premier league.  liverpool have not won the championship since 1990  a fact that causes deep discomfort inside anfield as they attempt to muscle in on the top three of chelsea  manchester united and arsenal. throw in the small matter of warding off every top club in world football as they eye captain steven gerrard  and you can see parry is a man with a lot on his plate. but in the comfort of a conference room deep inside liverpool s heartbeat - the kop end - parry spoke to us with brutal honesty about the crucial months ahead. he only dodged one question - when asked to reveal the name of the mystery investor currently courting liverpool  a polite smile deflected the inquiry. but to his credit  he met everything else head on in measured tones that underscore the belief that liverpool still mean business.  by business he means becoming title challengers again  and locking the pieces together that will help return the trophy to liverpool is parry s mission. parry has already successfully put one of those planks in place in the form of new manager rafael benitez. and his enthusiasm for the spaniard s personality and methods is an indication of his clear feeling that he has struck gold. benitez s early work has given parry renewed optimism about the years ahead. but it remains a massive task at a club with a unique history and expectations. this will not come as news to parry  a lifelong liverpool supporter  but his quiet determination suggests he is no mood to be found wanting...  captain gerrard is central to liverpool s plans and parry s insistence that all offers will be refused is a firm statement of intent. as ever  the player will have the final say  and parry acknowledges that  but he is determined to provide the framework and environment for liverpool and gerrard to flourish.  in terms of the search for new investment  hawkpoint were appointed as advisors to flush out interest in march 2004. thailand prime minister thaksin shiniwatra came and went  while the most serious statement of intent came from tycoon and lifelong fan steve morgan. morgan had a succession of bids rejected  having come close in the summer only for talks to break down over potential costs for the new stadium. bbc sport understands morgan is still ready and willing to invest in liverpool  and parry has kept the door ajar despite currently seeking investment elsewhere.  morgan  however  has had no formal contact with liverpool or their advisors since last december  blaming indecision at board level as he publicly withdrew his £70m offer. he was also convinced his interest was being used to lure in others  so any new approach would now have to come from liverpool. morgan will certainly not be making another call. so speculation continues about the new benefactor  with trails leading to the middle east and america  but all met with an understandable veil of secrecy from anfield.  parry meanwhile sees the new ground as crucial to liverpool s future  but is refusing to become emotionally attached to the idea. he is determined the ground will only be built on an affordable basis and will not make future liverpool management hostages to the new stadium. parry will pull back the moment the figures do not stack up  but there has been a vital new development in north london that has re-shaped liverpool s thinking.  liverpool have publicly refused to entertain the idea of stadium sponsorship and potential naming rights - but the realism of arsenal s stunning £100m deal for their new emirates stadium at ashburton has changed the landscape. parry labelled the deal  an eye-opener  and admits liverpool would be missing a trick not to explore the possibilities. he knows some traditionalist liverpool fans will reel at any attempt to call the new stadium anything other than just  anfield   but the maths of modern-day football decree that multi-millions for stadium and team could ease the pain.  i would take £50m if we had no investment  but if we did  keep him. as for the stadium  if it gets us cash what difference does it make really   £50m for gerrard  i don t care who you are  the directors would take the money and it is the way it should be. we cannot let that sum of money go  despite gerrard s quality.  through a cleverly worded statement  the club has effectively forced gerrard to publicly make the decision for himself  which i think is the right thing to do.  critical time for liverpool with regards to gerrard. ideally we would want to secure his future to the club for the long term. i am hoping he doesn t walk out of the club like michael owen did for very little cash.  £50m realistically would allow rafa to completely rebuild the squad  however  if we can afford to do this and keep gerrard we will be better for it. i would however be happy with gerrard s transfer for any fee over £35m.  parry s statements are clever in that any future gerrard transfer cannot be construed as a lack of ambition by the club to not try and keep their best players. upping the ante is another smart move by parry.  i would keep gerrard. no amount of money could replace his obvious love of the club and determination to succeed.  the key is if gerrard comes out and says that he is happy. clearly  if he isn t  then we would be foolish not to sell. the worrying thing is who would you buy (or who would come) pending possible non-champions league football.,0.6574121713638306,0.007294968236237764,True
chelsea clinch cup in extra-time (after extra-time - score at 90 mins 1-1)  john arne riise volleyed liverpool ahead after 45 seconds but steven gerrard scored a 79th-minute own goal. blues boss jose mourinho was sent off for taunting liverpool fans after the goal and he watched on television as his side went on to win the game. drogba and kezman scored from close range before antonio nunez s header made for a tense finale. it was an amazing climax which gave mourinho his first silverware as chelsea manager. yet it was controversial too  after mourinho s sending off  apparently for putting his finger to his lips to hush the liverpool fans. there was no hushing them after the extraordinary opening in which the reds took a stunning lead inside the first minute.  riise could not have connected any better with morientes  cross as he smashed a left-foot volley past petr cech. the goal  the quickest-ever in a league cup final  stunned a blues side whose previously rock-solid confidence had been shaken by consecutive losses to newcastle and barcelona in the previous week. the blues  attacking chances were limited  and jerzy dudek was equal to frank lampard s powerfully-struck drive and drogba s low shot. despite their frustration  chelsea began to dominate midfield without seriously threatening to break liverpool s well-organised defence.  joe cole had a shot blocked and a promising damien duff break was halted by a good tackle from djimi traore  but the reds reached half-time without any major scares. the blues began the second half with more urgency and pegged liverpool back. nevertheless  liverpool were living dangerously and they needed a fantastic double save from dudek on 54 minutes  first at full stretch from gudjohnsen s header  then to smother william gallas  follow-up. and despite chelsea s possession  it was liverpool who fashioned the next clear opportunity as luis garcia fed dietmar hamann whose shot forced a superb save from cech. and the blues  increasingly adventurous approach saw liverpool earn another chance on the break on 75 minutes as paulo ferreira denied gerrard with a last-ditch tackle. but gerrard was on the scoresheet minutes later - in the most unfortunate fashion - as he inadvertently deflected ferrerira s free-kick past his own keeper and in off the post to bring chelsea level. that prompted mourinho s reaction which saw him sent off  but chelsea still pressed and duff had a chance to win the game with seven minutes remaining. dudek saved bravely at the irishman s feet  while milan baros shot wildly at the other end to ensure extra time. drogba almost headed chelsea in front two minutes into extra-time but the striker saw the ball rebound off the post. but seconds after the half-time interval  drogba made no mistake  picking the ball up from glen johnson s long throw inside the six-yard box and sidefooting home. and kezman appeared to have made the game safe as he netted from close range after gudjohnsen s cross in the 110th minute. there was still drama as nunez beat cech to a high ball with six minutes remaining to head his side level  but despite liverpool s desperate attacks  chelsea clung on to win.  dudek  finnan  carragher  hyypia  traore (biscan 67)  luis garcia  gerrard  hamann  riise  kewell (nunez 56)  morientes (baros 74).  subs not used: pellegrino  carson.  hyypia  traore  hamann  carragher.  riise 1  nunez 113.  cech  paulo ferreira  ricardo carvalho  terry  gallas (kezman 74)  jarosik (gudjohnsen 45)  lampard  makelele  cole (johnson 81)  drogba  duff.  subs not used: pidgeley  tiago.  lampard  kezman  drogba  duff.  gerrard 79 og  drogba 107  kezman 112.  78 000  s bennett (kent).,0.6007546782493591,0.0011628358624875546,True
fa charges liverpool and millwall liverpool and millwall have been charged by the football association over crowd trouble during their carling cup match on 26 october.  millwall  who lost the match 3-0  have also been charged over alleged racist behaviour by their supporters. during the match at millwall s new den stadium  seats were ripped up and four people were ejected from the ground. a disabled fan was injured at the perimeter of the pitch and riot police were needed to control the situation. liverpool fans claimed the trouble was sparked by chants about the hillsborough disaster  where 96 supporters were crushed to death in april 1989. but lions chairman theo paphitis has denied the claims. he has said cctv footage showed the catalyst for the trouble was a liverpool fan attacking a millwall fan in the west stand. however  millwall have been charged with two breaches of fa rules. they have been charged with failing to ensure that fans refrained from racist and/or abusive behaviour and for failing to prevent spectators throwing missiles onto the pitch. liverpool have been charged with one breach for failing to prevent their fans conducting themselves in threatening and/or violent and/or provocative behaviour. both clubs have until 23 december to respond.,0.6935907602310181,0.0003183047811035067,True
robben sidelined with broken foot chelsea winger arjen robben has broken two metatarsal bones in his foot and will be out for at least six weeks.  robben had an mri scan on the injury  sustained during the premiership win at blackburn  on monday.  six weeks is the average time to heal this injury and then i need a few more weeks to be completely fit again   he told dutch newspaper algemeen dagblad.  i had a feeling it was serious but because of the swelling it was impossible to make a final diagnosis.  the 21-year-old missed the first three months of the season with a similar injury after a challenge with roma s olivier dacourt. and he added:  it felt different then last summer when i had the same injury on my other foot.  then i could walk already after three days but i stayed sidelined for a long period. i hope that it will now take me six to eight weeks.  chelsea physio mike banks was hopeful that robben could return at some point in march.  the fractures are tiny and he could be playing next month   banks told the club s website.  one is a chip on the side of his foot  the other is a small break on the third metatarsal.  but this is not the traditional metatarsal that has become so famous since the last world cup and which has kept scott parker out for two months.   david beckham suffered a broken metatarsal in the build up to the 2002 world cup in korea and japan. robben  who has been a key part of the blues  push for four trophies  claims he knew instantly something was wrong when he was felled by blackburn midfielder aaron mokoena.  i felt my leg go   he said.  i felt it straight away after mokoena hit me with a wild kick on my left foot.,0.5506696701049805,0.08910451829433441,True
republic to face china and italy the republic of ireland have arranged friendlies against china and italy which will take place at lansdowne road in march and august.  brian kerr s side will face the 54th ranked chinese on 29 march - just three days after the world cup qualifier against israel in tel aviv. italy will visit on 17 august in what will be a warm-up game ahead of the autumn world cup qualifiers. in their last meeting  the irish beat italy in the 1994 world cup finals. however  that is the republic s only victory in eight attempts against the italians who have won all the other seven games. the 29 march game will be the second time the republic have played china - the previous encounter back in june 1984 with the irish winning 1-0 in sapporo  japan. brian kerr said:  china have made great progress over the last few years and will provide difficult opposition.  we all witnessed the performances of the asian teams in the last world cup  and china play a similar type of football.  as for italy  they make a welcome return to dublin and will be a massive attraction because they are one of the great traditional powers in the world.  the game will be ideal preparation for the three important world cup qualifiers in the autumn.  ireland round off their world cup campaign with games against france on 7 september  cyprus on 8 october and switzerland on 12 october.,0.6134611368179321,0.00203308230265975,True
bomb threat at bernabeu stadium spectators were evacuated from real madrid s bernabeu stadium on sunday following a bomb scare during the game between the hosts and real sociedad.  more than 70 000 people abandoned the ground with the score at 1-1 and only three minutes left to play. the basque newspaper gara apparently received a telephone call saying a bomb was due to explode at 2100 local time. but after searching the stadium with sniffer dogs  the police said that no explosive device had been found.   the police have said they have completed their search and have not found anything   said real madrid president florentino perez.  the best thing we can all do now is to put this nightmare behind us.  madrid midfielder guti told private spanish radio station cadena ser:  i have never seen this before and sport should be above it all.  real took the lead just before the break when brazilian striker ronaldo cracked home with his left foot. sociedad levelled the match midway through the second half when turkish striker nihat kahveci smashed home with an acrobatic finish. it is not yet clear if the remaining three minutes of the game will be played at a later date or if the result will be allowed to stand.  if the result remains at 1-1  real will drop to third place in the standings  11 points behind leaders barcelona  who snatched a late 2-1 win at albacete on saturday. initial reports suggested the basque separatist group eta may be responsible for the bomb threat after issuing similar warnings before a series of small explosions in recent days. the bernabeu was targeted by eta on 1 may  2002  when madrid were about to play fc barcelona in a champions league semi-final. a car bomb exploded in a street outside the stadium and 17 people were slightly injured.,0.5474421381950378,0.0006403936422429979,True
brentford v southampton griffin park  tuesday  1 march  1945 gmt  barry knight (kent)  home to manchester united in the quarter-finals  midfielder andrew frampton and striker deon burton are both slight doubts with hamstring injuries  but should be fit saints are missing their entire first-choice midfield of jamie redknapp  graeme le saux  nigel quashie and david prutton. anders svensson and matt oakley are likely replacements with kevin phillips also scheduled to start  with henri camara rested.  - brentford boss martin allen:  after conceding eight goals in our last three matches  i have to admit i m not very confident.  there s no doubt we re the underdogs and after defending so poorly recently it s not looking good.  southampton have just drawn with the premiership champions and that makes our task harder than it was already.    - southampton boss harry redknapp:  we know they can give us problems.  brentford have done well but we are the premiership side and should have the better players.  staying in the premiership is our priority. we want to win  of course we do. we ll battle but if it comes to a football match i think we ll win.  key match stats   - brentford are the lowest ranked club left in the fa cup. they re on their best run in the competition since reaching the quarter-finals for the fourth time in their history 16 years ago. now they have the carrot of the plum draw in the last eight dangling before them. victory over premiership strugglers southampton  would bring the mighty manchester united to griffin park and a gigantic pay day for the sole league one survivors.   - martin allen s brave side came back from two goals down at st mary s to earn a deserved replay. southampton striker henri camara scored twice from close range to put the saints in command  but isaiah rankin hit back just before half time  and sam sodje headed past a creaky defence on 58 minutes.   - the londoners have conceded six goals in their two subsequent league outings - three each in losing away to hartlepool and drawing at home to sheffield wednesday. but they haven t lost in six league and cup games on home turf - winning three and drawing three since the reverse to torquay on boxing day.   - southampton go into this tie on the back of an eventful premiership match with arsenal on saturday. an angry david prutton pushed referee alan wiley after being shown the red card  but his side still came back to draw 1-1. it was saints  fourth stalemate in succession in all competitions  but didn t lift them out of the relegation zone. the retention of their ever present premier league status must be the number one priority  irrespective of the rewards that success against brentford would bring.   - victory here would set up a repeat of the 1976 final  when saints astounded the football world by defeating tommy docherty s manchester united courtesy of bobby stokes  famous winner. they also knocked out the red devils in 1991 on penalties in the fourth round. but to write another chapter in their fa cup history  the solent side must avoid succumbing to lower division opposition for the first time since rotherham  from the second level  beat them 2-1 in a third round tie at millmoor on 16 january 2002. southampton were last humbled by a club from the third tier six years ago. fulham were then in the second division  when they won a third round replay at craven cottage 1-0 on 13 january 1999.   - to get to within two matches of a second visit to the millennium stadium in three years for the final  harry redknapp must guide his side past a club 36 places inferior on the league ladder  and a manager 19 years his junior  who played under him at west ham. head to head  10th league one  quarter-finals (four times)  18th prem  winners (once),0.6583282351493835,0.0018233293667435646,True
reaction from spanish press england s 1-0 defeat to spain on wednesday dominated the back and front pages of the country s press on thursday.  controversy was in no short supply  with racist abuse of england s black players  wayne rooney s petulance and england s inept performance. but what did the spanish press make of the affair  bbc sport looks at the reaction.      there is little coverage of the racist chanting on wednesday night s game. but as does cover the english reaction to the pre-match comments from spain coach luis aragones  who highlighted britain s colonial past when probed about his own remarks regarding thierry henry in october. journalist guillem balague writes:  in our country  where multi-culturalism is a new thing  we are in nappies dealing with these things  and have a naivety which makes the english nervous.   marca refers in passing to the booing of england s black players - but only after referring to the cheers of  ole  which greeted the long periods of spanish possession. aragones   no comment  to questions about racism after the match is also highlighted  as marca focuses on the spanish coach s praise for his players. serbia & montenegro s 2-0 world cup qualifying win in belgium - which could make qualification tougher for spain - seems to be of greater importance.  elsewhere  the spanish media criticises its english counterparts for stoking up the racism issue.  were there racist chants against some players  this hasn t happened in the spanish league and spain for many years   said spanish federation press officer fernando garrido.  so you (english reporters) should ask yourselves what you have done to contribute to all this.  and spanish daily abc accuses english reporters of launching a witch-hunt against aragones.  perhaps it was because their team had played so poorly and they wanted to divert attention towards this muddled issue   the paper says.       what the boy in the bernabeu did was odd... rooney seemed intent to kick any spanish player who approached him.  yet rooney is seen only as the worst example of many england miscreants  with gary neville criticised for continuing the feud between manchester united and arsenal for his tackles on jose reyes. ashley cole s treatment of joaquin  and a frank lampard foul on reyes are also lambasted for their  ugliness .  marca s headline says it all:  wayne rooney se volvi&#243; loco en el bernab&#233;u (wayne rooney became crazy in the bernabeu)  rooney s display alarms the writer  in particular three  chilling  fouls on joaquin  casillas and marchena  which  could well have left them in the infirmary.  and like as  marca criticises gary neville for  leaving a message on reyes  ankle  to remind him of the manchester united-arsenal clash this month.      spain s first-half performance is showered with praise  with xavi singled out as the biggest star.  xavi did things on wednesday which were worthy of maradona   the paper beams  adding   what a work-rate  what dynamism  what vision  what leadership  what a midfield player!  on a controversial evening  as offers one seemingly undeniable viewpoint:  spanish football players played better football than the english.   more plaudits are given to the home team  with jaime vargas lauding the manner in which  spain dominated england with order and quality . the paper adds:  the bad thing about spain v england was that it lasted only 65 minutes after which a succession of changes prevented any real competition.  vargas does not mention england s two galacticos  simply adding in a ps:  i have not forgotten to speak of beckham and owen. they forgot to play.,0.5270256400108337,0.022770024836063385,True
